parcel_id,lat,lon,zip,fortified,roof_age_yrs,roof_material,elevation_ft,flood_zone,tree_density,building_height_ft,roof_pitch_deg,historical_wind_mph,historical_rain_in,roof_area_sqft,damage,runoff_volume_gal
278,30.02891233647312,-90.03291335005426,70113,0,23,shingle,17.243819276284906,X,0.8215939369125693,17.536673677872024,27.670613135620933,70.93264066282288,5.374461816935352,2765.068838640197,1,8332.426390729059
279,29.998146839832287,-90.01522230963639,70115,0,29,shingle,4.338535004268585,X,0.12779856289102964,26.345128476139397,19.061339344442693,60.53106227291404,8.283420391453198,2069.2267804936687,0,9610.552365241749
280,29.995633037219367,-90.02887253173077,70125,0,39,shingle,2.832968910367594,A,0.6138211286892185,23.67741655227466,30.281855629462605,59.28041455092817,14.961160681275175,1474.6967342209377,0,12370.822108583256
281,29.98727088665237,-89.89609572421276,70124,0,8,shingle,10.960831410282193,X,0.3284189886673876,28.8191481765753,11.391615347274426,34.7596423431525,3.5644740989352384,2151.3178344622333,0,4299.625173419786
282,29.956947308849752,-89.95992409027808,70115,0,36,metal,1.1483107848476068,X,0.04980993093693342,20.09637530937474,20.415165185899347,80.5825597670461,5.990341965057384,1703.7719589948904,0,6040.525659094502
283,29.96230081664731,-90.0499977642744,70113,1,20,shingle,7.673141208710608,X,0.870370791651827,32.39196922935209,17.62158205277462,75.3952562617746,10.229669943323561,2873.604602601926,0,16482.35213269314
284,30.028479018186243,-90.13962940809432,70115,0,36,shingle,14.18684875666776,AE,0.19527804508174285,9.4190754266994,26.106561185925106,73.59784433519035,8.504592211241068,1964.0558289839682,0,9365.649032880952
285,29.89353805282857,-90.15105495450196,70117,1,5,shingle,0.03183736041029128,A,0.0317770015551152,26.53293467321521,26.59229254814565,30.0,8.862650648741738,2322.919085471089,0,11543.254444539829
286,30.028754437568324,-90.1020621142207,70119,1,37,shingle,22.34503034451245,A,0.10848963008393131,19.304267956556064,36.29321716713884,78.86482316920161,6.260356425924728,1391.7106618190107,0,4885.1575028074185
287,29.984388645674358,-90.17724843067569,70112,0,36,tile,11.850660257356473,AE,0.8979426013485955,36.47454188659815,30.411382114358513,68.62443871051428,16.539401455471424,800.0,0,7006.752032595915
288,29.88633031565576,-90.14467429973311,70130,0,19,shingle,3.2286738964360233,X,0.08151837723496025,15.478464411405483,13.023644912856202,62.379763642021466,11.903297694724117,1786.7231011262556,0,11924.909831497553
289,29.96411291115794,-90.11589379058977,70119,0,36,shingle,-1.4720306520378248,X,0.3297226498112018,8.519483391232493,20.322450547665426,64.10332161010955,7.642914965665907,800.0,0,3428.3059369990992
290,29.981882984003594,-90.13075853392365,70118,0,27,shingle,6.8647773432088135,X,0.33981386534417535,25.891393171173565,32.75073952789144,85.98228950240792,9.928420652631544,1088.7980878893895,1,6061.192468309824
291,29.94717419293983,-90.04350522759565,70112,0,23,metal,3.8281435842173366,X,0.8101550812746393,11.494426907875047,32.545724379712475,53.841069985587595,11.909724058639487,1952.750194504187,0,13764.487348027875
292,29.912624038237336,-90.09826755461695,70116,0,23,shingle,9.757369503114639,X,0.9193878342602978,18.280158323403082,26.525498387919363,91.3925514179014,13.206782402105963,2361.522326790692,0,17487.174122333545
293,29.871825063592393,-90.1218217969555,70122,1,28,shingle,7.137374261361089,X,0.49186881637991464,27.75564344135493,31.681712873409463,80.8094846699291,6.129631216833223,2221.672689597668,0,7635.6318161666895
294,29.887741270521143,-89.97061827246931,70115,0,22,tile,14.451192968547348,A,0.10158043284469953,6.563957099905377,36.23034395118919,67.81755885610582,7.539196334562922,1597.1814311979956,0,6376.5574686352675
295,29.928197289504535,-89.98410461383156,70118,0,13,shingle,15.827194097340785,X,0.6660298690668521,8.732713994217026,26.535656555098367,77.65124939137748,14.579550924840072,3160.1290204143497,0,25833.277993417287
296,29.89781534866561,-90.16801326613822,70112,0,1,shingle,2.9387920774294596,X,0.5721952673888562,35.48073378577372,8.010966523313282,98.8007070131738,12.688325823304044,1902.185392064547,1,13532.80178089441
297,30.016484538207433,-90.08521206193036,70118,0,27,shingle,8.235611403526253,X,0.4496757289204568,25.154165795038715,19.383976076471285,97.88003203759301,2.191160360544165,1461.2093833314048,1,1795.2179052135843
298,29.96179692339752,-90.15884933280155,70125,0,11,shingle,4.050073297573643,X,0.26891821013811257,30.555903345417722,19.591134780463662,36.55241043945295,6.944624668371732,2281.3188079105075,0,8883.115639116879
299,29.852419195213503,-90.23939463586565,70116,1,39,shingle,12.005657975909404,A,0.8498696906604973,39.839752697743904,19.659112076181177,68.5371087224324,8.569318890199717,2968.094746017434,1,14261.152395234312
300,29.981460344321345,-90.06694300330288,70124,0,10,shingle,8.092627982805611,X,0.41495909117623986,27.24353069429224,24.46206436470191,59.3745420361391,10.915792995987394,1022.451781570759,0,6257.900928159961
301,29.971983865991294,-90.11256416039389,70113,0,19,shingle,5.612612068391956,A,0.3608939784456672,14.93668225590777,30.666380337656697,81.7845483587353,2.214371976541903,1477.3646707197104,0,1834.2935629940612
302,29.95902525292754,-89.97239604847876,70116,0,9,shingle,4.0336202066822375,AE,0.24059535056078107,20.37063857062706,31.3408474592644,55.606988049516445,6.762450930177646,1658.6089829474722,0,6288.958024640789
303,29.976723162413077,-90.09206142230283,70118,1,7,metal,8.129421567425247,X,0.07475588069065875,8.069342268157943,36.67539889554729,67.08198650225059,6.319679772241125,1836.283275538083,1,6868.25487699256
304,29.997326599714217,-90.04437219309324,70124,1,16,shingle,2.24495008611334,A,0.1286757404038531,22.38613590609649,17.944717364311163,53.118598069361724,14.258021594281889,2877.0971406787726,0,23000.874569173437
305,29.994581204834013,-90.07234105920253,70118,1,29,metal,10.250439427330253,A,0.8541967548532431,22.46818691060552,3.7703922775456,105.12123689325904,13.134915063651201,2009.6797220726207,0,15623.048147234902
306,30.007822331190248,-90.1084998448711,70122,1,31,shingle,8.754322093320877,X,0.18858339463318952,19.66777068660936,36.41692308427814,64.92654168573425,15.309756756369751,1173.39841552737,0,10072.663930242901
307,30.00141611770478,-90.08612794448389,70113,0,35,tile,-3.5441073713176774,AE,0.7910255492777641,27.556441096426386,19.21535611033842,79.4218290049745,1.9103214660516343,1873.0599436243906,0,1894.8075413009044
308,29.994471824413544,-90.10131257616796,70118,1,10,shingle,5.516759549397067,AE,0.7919815526543296,16.89997878971192,20.01416949987086,77.00874739201814,12.087623532775082,2513.5596854500563,0,17035.727468976685
309,29.981803459206564,-90.10549523732195,70119,0,26,shingle,14.810446606567991,X,0.19440859698947022,34.069246605332836,21.803452852125275,45.79813409478541,17.52112097610885,2927.394694691209,0,28758.99635629554
310,29.92950989075638,-90.06915653274027,70115,0,22,shingle,3.096950773733493,A,0.7924774026631299,27.943772243589386,28.884967742319574,76.65484871096172,9.705001212025588,1544.7309875883338,0,8405.799151081786
311,29.972540386468093,-90.06108896636212,70130,0,1,shingle,13.31955273999245,X,0.6566994035183342,17.98918999303368,22.36235259368884,81.57145893728885,6.8623975697832,1913.8017176806186,0,7363.823511396219
312,29.97038050449209,-90.10065565747306,70130,0,22,shingle,2.8871493241416424,A,0.6954746002609387,10.375156770801338,31.340466680754545,56.984201239296205,8.739466244339699,1649.2177550875451,0,8081.527722115954
313,29.860903497591163,-90.18661857003784,70130,0,16,shingle,10.632890301009713,A,0.19165775501843585,21.85217516264644,25.275383308701247,113.16192934683633,0.0,2846.5438275163424,1,0.0
314,29.890585033969117,-90.07703783884688,70119,0,22,metal,4.969342090047914,X,0.09489542479405821,16.862803460782757,25.818121238476134,92.14719574383227,14.520288504779822,1671.355032388166,1,14363.345616811912
315,29.862255294585772,-90.11085470659957,70118,0,23,shingle,9.110383702583343,A,0.7155520093543604,11.155453275566213,39.14906107356144,45.924064287371294,4.964102432924785,1692.5394211638234,0,4710.9672300563425
316,29.905704109929516,-90.08978352561878,70115,0,25,shingle,6.816049881697077,X,0.08380133044045568,16.39320768028988,36.95749692515801,88.47270571301087,0.3533237894061525,2562.4319427758046,0,507.63992962035513
317,29.99695521384158,-89.93327111403063,70130,0,24,shingle,3.4122896166326626,AE,0.8462374668786139,4.899985965912233,39.4671462524222,83.13602079901541,8.981606140700723,1440.5528008417477,0,7254.604548461997
318,29.96763764404267,-90.10212190665659,70113,0,31,shingle,6.118926946162967,AE,0.9368514250811633,15.820016336622938,14.389792078761557,54.26815550721473,1.1972710940838063,2679.8490478782223,0,1799.0092029193322
319,29.90179536205818,-90.12177753160223,70122,1,3,shingle,5.175183021304276,AE,0.659054574092536,9.712889798251195,23.66153578071087,84.41346922832363,12.69049481340651,1917.1011428170432,0,13641.249054906199
320,29.948544634763387,-90.02115347252739,70124,0,22,shingle,10.248099039283982,X,0.9741645868812401,18.65229718932003,33.98294478567887,63.475533488820695,8.144352539569608,1813.951584171441,0,8283.479689907515
321,29.948802615325384,-90.00506063725628,70118,0,12,metal,-4.931794362853097,A,0.8829364172711582,31.671669599041547,20.13214829537145,40.99635374670652,15.176238962544987,2589.192349179865,0,23256.273341927263
322,29.92472366554987,-90.04827655804802,70116,0,5,shingle,-1.152992657901537,X,0.9219833298605217,15.030565736381842,23.086489346603088,30.0,10.913609026820767,2285.154833058789,0,13983.457892191587
323,29.902283407964763,-90.062290994215,70117,0,28,shingle,3.873204930218061,AE,0.40326364252935165,17.16827352963089,27.457786873884135,40.0975349872315,11.43051168956756,2514.9873306443383,0,16118.774880402307
324,29.93947503451794,-89.9924657797917,70118,1,34,shingle,7.56058298693205,X,0.5486062663957321,20.058849795027356,28.7109543347724,35.46610365768028,2.511700306738847,2119.977205291707,0,2985.585865391672
325,29.98366575825157,-90.08016972197932,70115,1,23,shingle,10.150978117875553,A,0.6814083888176256,14.14594126118724,33.75216169485685,105.6246105797498,6.779689243090232,2050.228553650892,0,7793.680922525246
326,29.953490665997908,-90.10251393235721,70115,0,30,shingle,13.907539112747578,X,0.9845832677136782,24.597642390139523,20.689058269450925,42.83431609247238,13.082916692086641,1695.71932623935,0,12439.104088151242
327,29.985594761689384,-89.9761304293444,70125,0,32,shingle,-2.030884600287184,A,0.3448752837416986,21.882411609947162,18.45448431733533,84.10095955458343,12.26463969421852,2370.276451185309,1,16299.877934362732
328,30.047805736732478,-90.21546673445839,70118,0,20,shingle,15.871327486771577,X,0.2828553256908508,13.50412828145834,26.199977291409233,62.56430464983299,8.432545156567125,2443.0775055735485,0,11551.183329546418
329,30.002337557473293,-90.13469041488229,70115,1,19,tile,-0.4266465598792335,A,0.3551261283073157,8.747623782181593,29.295399763296075,56.52938587440019,12.120769932687272,1873.4125661495477,0,12024.599191534602
330,30.009364949271337,-90.08512403025748,70130,1,15,shingle,5.1734681431793765,AE,0.7052306047493974,32.64254196338996,15.427819974841228,106.37908371805204,12.894130047188323,1739.0541080602284,0,12572.906816798279
331,29.912779419286252,-90.11863398294572,70116,0,22,shingle,10.835752961803816,A,0.9028018251356451,21.830304272388158,26.996910031055197,72.92372417430623,12.350663967670759,2119.047946883563,0,14674.44366345759
332,30.04954682375474,-90.19718732165539,70118,0,23,shingle,19.67907224102729,A,0.4225303676798744,27.78612588870211,19.92402145411431,64.47362562048764,8.998651689862045,3159.036308480774,0,15939.056699952756
333,29.952787257099487,-90.12128013463655,70122,1,17,metal,5.2996961185605915,A,0.31685848941753014,25.246955468974626,23.880154954037863,68.50866995595254,13.870168336187033,2418.363317412469,0,19852.48746991124
334,29.9695258001355,-90.01866822552223,70122,0,6,metal,5.969830923299608,X,0.22668478670619296,14.434179329025023,33.0164728704686,95.67914776175638,0.0,1981.8804303562704,0,0.0
335,29.80880080189455,-90.21230755168281,70114,1,20,shingle,8.816552678624712,X,0.5422272796441557,22.29210855882877,17.23256441253294,78.94370107361125,16.224255159585475,1453.470551307823,0,13222.13420512639
336,29.910330817006187,-90.37352598936815,70124,0,17,shingle,11.12433002766667,AE,0.45317689243753057,27.408004501162647,17.447840981678787,88.60424280569595,12.648473054873557,1596.9790039465329,0,11325.77324647569
337,29.961598591115177,-90.07799051477613,70119,0,16,shingle,3.029710278863474,A,0.33234533165559355,15.244023143870361,13.555447375252632,70.74153428093123,6.850211557267681,2277.4207432678672,0,8747.376351652436
338,29.898159061988927,-90.09617357825832,70122,1,2,metal,13.504945016910767,A,0.4751654662091648,3.006794827769461,30.680600881076007,78.2650176371052,7.360672972062419,2782.9614171531935,0,12123.732909902137
339,29.92646252581932,-90.16119458169914,70112,0,9,shingle,-2.7335937406195896,A,0.9969791966684027,34.047560377226986,27.523404804739506,58.10386285512162,6.141291154106257,2216.2305441896674,0,7631.416902361122
340,29.917066654108027,-90.22098320323259,70118,0,14,shingle,9.621369578366705,A,0.7466602290001081,9.012046378387582,36.65070827625416,44.962692620045416,5.345581834754554,2036.571641877798,0,6104.150471700798
341,30.041589606681377,-90.12543948514548,70116,0,30,metal,8.12353674007101,X,0.3759298479613521,14.529750798185132,23.209317276926413,76.90392279277353,5.602922442721564,2102.944760310144,0,6973.55334940149
342,29.922315504975884,-90.13706391996573,70112,0,22,shingle,7.577466408099405,X,0.8403806753990946,18.699187551600136,26.789839211997375,87.90252391644225,0.0,1953.975825131854,1,0.0
343,29.89297980594067,-89.99633186738194,70113,1,11,shingle,16.20765134437926,A,0.22142931701755297,29.08210904845747,38.93742180720927,88.39233890030336,17.714918409825437,1683.5086028189066,0,16721.87807533747
344,29.974392597089103,-90.13304782412915,70115,0,29,shingle,8.669441607578964,A,0.08475244576397367,19.34862409205621,26.193967990579818,52.2458670265717,16.685072062873772,2213.8469526575104,0,20711.246464266762
345,29.89786290441366,-90.11140949792036,70114,1,7,shingle,6.650161873603899,A,0.46866635931747336,23.524770838599952,32.38689135892907,44.163208804128956,10.439844718572806,2096.949066693167,0,12274.74495370571
346,30.01514700438513,-90.09724336903277,70125,0,10,tile,13.787979117103225,X,0.9657468166029866,16.803245605858308,31.176874575113484,79.45549683902362,25.93917639666734,2139.6147302870113,0,29389.942342446557
347,29.89030582371957,-90.06955874421912,70122,0,28,shingle,15.329191836127974,X,0.2566226899236759,21.006461268490916,21.601834590112926,55.140985267972425,15.297150201162214,2156.2894461585615,0,18494.736338112853
348,29.96582905594641,-90.07661620237421,70130,0,18,shingle,8.158548463257283,AE,0.6707069929584908,17.963075675718326,23.422767511964732,41.61769563906654,6.232568046351947,1737.6668702773845,0,6072.452215008951
349,29.902159596245856,-90.05762137083865,70112,0,2,shingle,7.399487978215428,X,0.804360418674034,22.257541070912232,25.641643101718245,96.39680107913576,0.0,2312.17077017918,0,0.0
350,29.960398862257364,-90.082390041127,70116,1,33,shingle,1.7760942548774423,X,0.7640447872823796,31.12602008319675,8.759120725682635,93.04374566297811,8.492583012772943,2691.296819207006,1,12815.393766665662
351,30.004642159802223,-90.02946297077808,70116,0,2,shingle,7.9092187557858065,A,0.5971109813671276,18.585950044238665,22.502409526395343,91.23412062238619,6.098178038050321,2337.087766328396,0,7991.08366628988
352,29.92286627865563,-90.01658180719116,70114,0,3,shingle,11.239963776193369,A,0.33833179977999084,-1.2434761679580824,29.97063818693364,65.1488466003083,5.074889910283157,2079.26351950458,0,5916.525158753206
353,30.039171590823337,-90.06319431502546,70125,1,22,shingle,7.230216408430638,AE,0.3553269702355103,29.071891964229692,30.11937730580334,81.84297990908951,13.497629204656967,2207.3619288737023,0,16705.581495377115
354,30.041831979568904,-90.15014968214365,70130,0,34,shingle,-1.5303923266624953,A,0.1707093037578935,27.249590410970686,18.401821007420196,55.98019799100071,4.8036541388064,2152.4207801388484,0,5797.349233313728
355,29.946034103599445,-90.07620180391224,70114,1,20,metal,2.426531465599373,X,0.9386717557676508,39.35832395909558,24.400511399129382,68.96413454463769,10.613488710974877,1995.8951058000146,0,12537.401311303434
356,29.968378683474782,-90.13225099466574,70112,0,34,shingle,-0.6003735896342892,AE,0.054189436315896566,14.892496906011157,29.17785886448034,30.416997651464392,16.922378840378002,1890.4971148650432,0,17937.75088551928
357,29.904712466904904,-89.91906510234955,70122,1,38,shingle,11.173140354239973,X,0.049619108488219044,18.671458567729836,12.625189739764226,102.96108302268512,13.118514201093983,1835.144360443928,0,13498.497775130554
358,30.061584815001616,-90.20792104155491,70119,0,7,shingle,9.469446973559716,AE,0.3524838235077029,20.624083870604547,21.221424705071282,81.21168068463462,5.3726372645893825,2147.9039574177154,0,6470.426887923265
359,30.066123017232503,-89.97738547207697,70117,0,18,shingle,-0.651211091083761,AE,0.9914918414118219,17.82392061588027,32.47046667312122,100.98261228527281,10.54750138674577,2502.4519902556754,1,14799.461100078654
360,29.993713484756572,-90.00504655754132,70114,0,36,shingle,14.836379736584554,AE,0.9085483381840334,17.342212412558958,29.018052086328126,74.70844265978609,11.93180155784487,2108.096149066868,0,14103.502922133648
361,30.039504982267843,-90.09707522003352,70114,0,14,shingle,9.336718043517138,A,0.5801109801258117,12.852086367811168,21.489378566876496,65.98374030665937,7.411207691845673,1398.4231383111799,0,5811.097221723173
362,29.96979374755959,-89.97321728085022,70119,0,37,shingle,6.62294006986526,A,0.03668839939189228,19.097002851503703,21.372339006649135,109.16395849565126,1.824216061742094,1512.3121379658642,0,1546.8502406338303
363,29.93299791461923,-89.94932177773798,70112,0,22,shingle,-1.141225792242345,A,0.33496978344864003,20.904910391041863,21.797011197674745,92.45031609089673,4.603356923228871,1995.1386747406882,0,5149.656876256582
364,30.02013903796688,-90.06104834818268,70116,1,26,shingle,7.134604510434866,A,0.9179717730869074,26.80013259431019,18.08474884057172,81.46627801510255,8.14730234989352,1825.6736841111706,0,8340.0286989984
365,29.846216302619215,-89.89216787162269,70130,0,9,shingle,13.356989154468618,A,0.6979325621749521,4.617664342142383,28.00690701824321,75.76911883237908,9.690847356134709,2314.1527059319346,0,12574.314624346966
366,29.910507751876835,-90.00733566027849,70117,0,3,shingle,10.702155475780934,X,0.3224221365705239,11.083720735931221,19.842025300523744,30.0,26.741545688782523,2247.8948297844217,0,33704.900612390535
367,29.947897766582127,-90.2290437447558,70117,0,11,shingle,-7.635319069700941,A,0.28140554112464455,23.287442461830153,28.964302482251522,73.52123417622215,8.512432127258263,1635.6797785593212,0,7806.969863440267
368,29.832184050493527,-90.17652299541099,70125,1,23,shingle,5.224063624143639,X,0.4447878774582037,20.401009758820646,36.83004552258592,62.999848808924824,10.646482217535015,1892.7344002041432,0,11298.645029396523
369,29.994029939073112,-90.04441041849829,70119,0,30,tile,8.017411083406014,A,0.777147576956462,26.637015534350073,16.619418645129898,30.0,19.248464666905445,1522.5605988586153,0,15519.497432636139
370,29.994622754090503,-90.09586891920522,70130,0,11,shingle,1.7588002421392552,A,0.7397463773112779,24.44072682739937,21.623073495142553,54.19190017341387,15.848770882943175,2228.582074964735,0,19804.084752662067
371,29.936591546885087,-90.03541435283721,70117,0,22,shingle,3.844340832965205,X,0.12340124468049218,8.554130298658809,25.887548848578547,76.16761427104406,12.182423906334103,1050.1779673406445,0,7173.434977354837
372,29.943350147122096,-90.1012837062811,70114,0,30,shingle,10.476724488241404,AE,0.8639622743873239,29.570496563052373,37.1674507532755,89.83526551253041,9.443018163599671,2563.48687995659,1,13572.894712183244
373,29.907047016218346,-90.13693131654144,70118,0,5,shingle,15.470229398277725,X,0.9589688132684343,20.505643554782182,29.835445695883976,57.99760606257553,11.674811653971428,2661.511047069216,0,17422.429354251184
374,29.951867669807463,-90.0247251811588,70114,0,30,shingle,11.98121255377118,A,0.9633934989992134,21.787105014863393,25.400805550278328,67.89067303828584,16.214943395781763,859.2396474907196,0,7811.965224158388
375,29.922694789794367,-90.02700417015616,70119,0,21,shingle,16.24408152894936,AE,0.4583204960001793,27.8285881792506,18.55762998543245,50.58787452409781,6.706870634129063,2389.8287373083713,0,8987.052210681899
376,29.995134630882763,-90.04600485783915,70119,1,9,shingle,6.573512918615232,X,0.5734950064648127,9.811056069635876,26.921604184482703,93.07718522793286,6.587964751996294,2598.0046438783597,1,9596.696184973833
377,29.93928603300824,-90.09031723924085,70117,0,39,shingle,7.730295206514285,A,0.050502185733734106,22.84047956264282,19.55528553219618,107.19669892524337,10.250278591410595,2033.101296062225,0,11684.906524232063
378,30.0046097360673,-89.97464582634518,70112,0,15,shingle,-2.855811738526672,X,0.6814252466553624,33.239492519183685,14.174091574363604,81.89447010415897,9.79984104537694,1584.2456861131604,0,8705.06705354105
379,29.79265594445286,-90.05319413181894,70119,1,14,shingle,9.19065592573272,X,0.2518701239674692,27.78516437313467,32.01204943434831,54.11983349400081,5.92485670238035,2348.257201130387,1,7801.068114728885
380,29.876434462205147,-90.05928207542948,70116,1,5,shingle,9.328264337832653,A,0.4496104903122067,15.553304926452864,26.20598526278603,58.29427892283215,1.7971969462055153,1192.8693204023002,0,1202.0404906854815
381,29.94142997265047,-89.80481868139651,70114,1,31,metal,8.918904349405171,X,0.5637531637416296,15.821513072367377,5.485836532390344,56.721400377964216,13.66546302828284,2436.6492946316757,0,19707.386291291627
382,30.133149197343673,-90.27814367214371,70118,0,15,metal,5.676986358584539,X,0.5265640645809296,8.268649711392538,13.889425026040136,133.5463739525767,12.529542158481535,1977.8969314218134,1,14667.31132708137
383,29.87094698628097,-90.19144783150053,70112,0,4,shingle,3.6781660865780688,A,0.2864138183441015,18.00019951379562,8.28910352116782,66.64029053408112,0.47509007528839753,2254.04045881087,1,600.4380712924439
384,30.080505502207547,-90.27896906999213,70125,1,17,shingle,6.99570751639993,X,0.44042998750421924,18.51456351356436,17.050954570130322,55.78585178836627,12.476685596295791,2860.619670471018,0,20011.972990433183
385,29.978145948588924,-90.06971046995285,70122,0,7,metal,14.06798657158566,X,0.13978275110129323,21.92288024087511,17.750345065435063,30.0,7.022070286181923,2694.135860738877,0,11196.86177207573
386,30.031268527971456,-90.24575242245953,70113,0,5,tile,-1.3638567183515988,X,0.04395379975386249,21.911602638520062,27.747665527120866,58.06329104565374,14.598928525091404,2509.8643968314304,0,19403.4167976956
387,29.918876688919184,-90.09343102528508,70118,0,37,metal,7.056697970120461,X,0.7375503207322692,6.312304642924127,33.1740344410677,34.73835147894347,1.3057388630761029,1596.7559313031563,0,1233.9754524739333
388,29.980074881283297,-89.95154619978298,70113,0,36,shingle,13.42536525000039,A,0.13067070443551676,24.19962567008335,22.90398487078202,74.0719343480209,0.936196508907555,1898.74476140292,0,996.6993202337288
389,29.95696829209986,-89.98610890510005,70114,1,27,shingle,2.927627527183871,X,0.0694792453126023,17.226762021273732,26.37386232793174,74.42669576088412,12.467999381442755,2285.5210914286213,0,15977.63742324354
390,29.918772805729763,-90.1212866303626,70130,0,19,metal,8.036786012532058,X,0.8137647882455432,25.850551058869524,17.747653389942098,35.977369444713034,0.5938586614049797,2043.1813208512501,0,718.1276629927306
391,29.92576894090673,-90.12977507796201,70124,0,17,metal,8.670706508489664,X,0.9111470795290446,39.774632054209164,33.73271104121565,56.20901385952346,4.318889036561725,1680.256584456964,0,4294.96178454214
392,29.95184398299591,-90.07922154499431,70125,0,32,tile,-3.1099983377358207,AE,0.6290099267707353,29.401118577793078,18.825626602353644,98.4335493490365,5.551167056318049,2548.354521145244,0,7491.1952290188165
393,29.98231725867876,-89.99700854016017,70124,1,4,shingle,13.696809830173555,X,0.7074735236092057,26.017409534608554,28.682203926258207,65.02012214057746,6.47817373004393,2359.2226551323924,0,8569.432785529229
394,29.977712396183435,-90.05932896950814,70118,0,34,shingle,17.20477390860139,A,0.693347175246247,18.001360582792795,12.360284799018059,42.95799991946191,10.078214381783026,2476.241830515922,0,13992.8830435042
395,29.89738085091066,-90.0147675256557,70122,0,32,shingle,21.13591527558816,A,0.725243437525546,24.69958917206015,23.458340284851147,56.477890011479786,18.860026867422185,2386.6717209202952,0,25238.616841899355
396,29.97361443764978,-89.98008072315305,70125,0,34,metal,0.340314597107235,X,0.09331273022825326,4.179342529765801,22.65164236051537,94.00849225953306,1.119148102605548,1932.8965569969123,0,1280.288448836023
397,29.943953690094578,-90.1449854622643,70125,0,17,shingle,6.984982972715924,X,0.33980091620838526,3.3968280737509886,11.681693574875812,90.28203399126788,14.824430747139917,2223.5394147020975,0,18482.18929164762
398,29.845897117368477,-90.01813325974719,70130,0,32,metal,8.333179662884927,A,0.29957417331159353,8.073752148400434,28.2526003949754,94.18086186834634,10.206614207130709,2507.3469698786753,1,15146.343008861388
399,30.038087124678512,-90.00509053299731,70112,0,10,shingle,8.571399476403897,X,0.713838791375115,12.685867406418343,8.01531233465559,83.77235210451452,8.438654131761336,1815.1552396056386,0,8588.503894076102
400,29.973575686246082,-90.10158079262649,70122,0,14,shingle,0.3860085895674956,X,0.7829749910916157,20.00097203046815,8.061310135998902,76.15608891843829,7.60409747666609,1549.4571185356826,1,6606.292416620999
401,29.97775604626853,-89.96415452098505,70118,1,14,metal,-1.8378821171097393,A,0.4047591088184762,22.639098015059094,29.137620714356355,42.68263077796488,6.661472570317688,1470.5325440869779,0,5797.710639236445
402,29.994763757137758,-90.07173160377207,70112,0,26,metal,5.789268862635287,X,0.7179227486500809,22.92319370513348,37.54454068488244,55.04514284499631,12.963815721419595,1933.9186723526657,0,14838.25080605341
403,29.940204501589747,-90.03835354279667,70130,0,23,shingle,2.155977664834589,AE,0.9001238217611068,25.039964603466892,25.63069642975631,86.58981688647528,12.86089194450643,2192.160922382564,0,15807.896260053167
404,29.902125959455635,-90.07000729589166,70124,1,13,shingle,8.4879476302784,A,0.842267391864861,25.70533635174541,20.42708877431993,76.93253966260374,4.381372580183152,2580.520844099148,0,6339.399386887419
405,29.957231009643607,-90.02632381488971,70115,1,33,shingle,5.1286463001554194,A,0.9500347211391421,18.760359909300785,34.14539956750646,83.50499948235115,5.918186108486184,2347.119109645043,0,7788.5085988084675
406,29.92402823168643,-90.1222905366957,70124,1,7,shingle,8.189537326410697,X,0.3480853263626418,17.717793225643778,18.207709211541783,49.88053445799997,18.359913683067028,2319.314169316639,0,23875.956139004764
407,29.998332539598803,-90.16175972201633,70113,0,28,metal,15.403130435812127,A,0.4028507792750514,31.237795040860206,27.414621459941678,61.18064255853195,13.368198285230651,1725.430228493093,0,13651.54902170801
408,29.909611671672504,-90.08847103835889,70118,0,4,shingle,5.304448650470004,X,0.1298619037520019,9.623618693730455,15.052229801441218,72.35028374163365,12.169739468340374,1719.31524533199,0,11731.872948815924
409,30.012962369742407,-90.1274449469894,70122,0,37,shingle,8.110360466573345,X,0.6941016501493037,26.774498424672473,17.314375534320238,90.09714074026577,5.948623018733392,2336.482864689188,0,7793.088420015332
410,29.859786431668585,-90.11848936987256,70130,1,8,shingle,6.774073305682832,A,0.06325122014379059,14.28584255849596,33.34060257119195,49.25821577150915,4.560314233085938,1155.0542653117413,0,2953.4370146934043
411,29.984954926342763,-90.04865311262185,70116,0,25,shingle,2.7380316377579232,X,0.35229011674648114,6.936476703318922,11.975470353586942,57.97639692984876,6.089475786110381,1309.223594004496,0,4470.172549367087
412,29.948704716814795,-89.9990912287792,70124,0,3,metal,16.141092470168793,X,0.6072289147414534,7.084211421891773,36.52026715824387,79.35002411976846,11.157134711790144,1770.25861297887,0,11689.637529196561
413,29.996612708430398,-90.04439118666286,70117,0,14,shingle,5.295619600338727,X,0.146744765330989,16.756241012305452,14.906992332042183,81.6634673192179,11.064956055619579,2136.9945664664892,0,13258.172568346065
414,30.00169204215339,-90.1720884980678,70122,0,33,shingle,-4.468796216269585,X,0.9219959898930574,23.291520767351187,20.05053700840851,46.21507977609788,2.63966422216198,2379.702156316699,0,3522.1013294503086
415,29.946981914333712,-90.06990117015405,70115,0,30,metal,3.433293319614049,A,0.479826125851351,16.33777692470821,35.013794395116975,70.11526850532688,5.417118366299442,1461.6392301901415,0,4686.192968602126
416,29.99255587503439,-89.98857686624358,70117,1,36,shingle,3.7787394005356596,A,0.004589262952019113,18.51629959911996,30.76883481785713,63.74899195705773,11.10250222691553,1784.9953210763072,0,11111.90467544786
